user_id,product_id,product_name,category,price,rating,review_text,review_language,sentiment
user_0213,HDWebcam_Vision_97e782dd,HDWebcam Vision,Electronics,254.78,3.6,"Decent performance, some minor flaws.",english,neutral
user_0213,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,Excellent build and performance.,english,positive
user_0213,YogaBlocks_Set_4a149289,YogaBlocks Set,Fitness,81.05,4.2,"Highly satisfied, would recommend.",english,positive
user_0213,WirelessCharger_Pad_afe3d79d,WirelessCharger Pad,Electronics,272.66,4.6,"Great product, works perfectly!",english,positive
user_0214,SmartWatch_Neo_A_8ac9ce14,SmartWatch Neo,Fitness,37.71,4.9,"Quality zabardast, paisay wasool ho gaye.",roman_urdu,positive
user_0214,SmartWatch_Neo_B_7fd4137f,SmartWatch Neo,Fitness,33.13,3.5,"Average performance, okay for the price.",english,neutral
user_0214,SmartWatch_Neo_C_7d98e8a5,SmartWatch Neo,Fitness,31.09,1.9,"Quality kamzor hai, mayoos ho gaya.",roman_urdu,negative
user_0214,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,Excellent build and performance.,english,positive
user_0214,YogaBlocks_Set_4a149289,YogaBlocks Set,Fitness,81.05,4.2,Excellent build and performance.,english,positive
user_0214,RGBKeyboard_Blaze_739af198,RGBKeyboard Blaze,Gaming,268.52,3.2,"Decent performance, some minor flaws.",english,neutral
user_0214,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Okay product, acceptable for the price.",english,neutral
user_0214,EcoVacuum_Lite_7bbb9d2e,EcoVacuum Lite,Home Appliances,83.5,4.2,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0214,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0214,HDWebcam_Vision_404fc7ec,HDWebcam Vision,Electronics,254.81,3.4,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0215,SmartWatch_Neo_A_8ac9ce14,SmartWatch Neo,Fitness,37.71,4.9,"Great value for money, sturdy build and fast.",english,positive
user_0215,SmartWatch_Neo_B_7fd4137f,SmartWatch Neo,Fitness,33.13,3.5,"Zyada khaas nahi, kuch choti problems hain.",roman_urdu,neutral
user_0215,SmartWatch_Neo_C_7d98e8a5,SmartWatch Neo,Fitness,31.09,1.9,"Recommend nahi karunga, bohat maslay aaye.",roman_urdu,negative
user_0215,TravelBottle_Steel_acf6fa54,TravelBottle Steel,Outdoors,90.16,2.7,"Disappointed, not as described.",english,negative
user_0215,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,Excellent build and performance.,english,positive
user_0215,YogaBlocks_Set_fffbf334,YogaBlocks Set,Fitness,94.82,3.3,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0215,ChefKnife_Pro_5ad71c5a,ChefKnife Pro,Kitchen,20.39,3.6,"Okay product, acceptable for the price.",english,neutral
user_0215,MiniTripod_Flex_067fe00d,MiniTripod Flex,Accessories,190.59,4.5,"Great product, works perfectly!",english,positive
user_0215,EcoVacuum_Lite_fbb0766d,EcoVacuum Lite,Home Appliances,88.7,3.8,"Decent performance, some minor flaws.",english,neutral
user_0215,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0216,EcoKettle_Plus_A_2136b335,EcoKettle Plus,Electronics,41.83,4.8,"Performance lajawab, recommend karta hoon.",roman_urdu,positive
user_0216,EcoKettle_Plus_B_ed95dcc3,EcoKettle Plus,Electronics,39.4,3.5,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0216,EcoKettle_Plus_C_892a2f1d,EcoKettle Plus,Electronics,32.32,2.6,"Bad experience, would not buy again.",english,negative
user_0216,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0216,MiniTripod_Flex_067fe00d,MiniTripod Flex,Accessories,190.59,4.5,"Great product, works perfectly!",english,positive
user_0216,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0216,TravelBottle_Steel_acf6fa54,TravelBottle Steel,Outdoors,90.16,2.7,"Quality kamzor, maslay aaye.",roman_urdu,negative
user_0216,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Average cheez, zyada khaas nahi.",roman_urdu,negative
user_0216,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Highly satisfied, would recommend.",english,positive
user_0216,SmartScale_Fit_286e9caa,SmartScale Fit,Wearables,49.85,2.7,"Quality kamzor, maslay aaye.",roman_urdu,negative
user_0217,UltraEarbuds_2_A_aea8be65,UltraEarbuds 2,Beauty,118.77,4.6,"Performance lajawab, recommend karta hoon.",roman_urdu,positive
user_0217,UltraEarbuds_2_B_5909ec8e,UltraEarbuds 2,Beauty,115.97,3.9,"Decent, works fine but could be better.",english,neutral
user_0217,UltraEarbuds_2_C_a013ca02,UltraEarbuds 2,Beauty,89.46,2.0,"Poor quality, disappointed with the performance.",english,negative
user_0217,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0217,HDWebcam_Vision_5e158266,HDWebcam Vision,Electronics,232.99,4.1,"Average quality, nothing special.",english,neutral
user_0217,TravelBottle_Steel_d4ce1349,TravelBottle Steel,Outdoors,84.94,4.8,"Highly satisfied, would recommend.",english,positive
user_0217,TravelBottle_Steel_acf6fa54,TravelBottle Steel,Outdoors,90.16,2.7,Bad experience overall.,english,negative
user_0217,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,"Poor quality, had several issues.",english,negative
user_0217,EcoVacuum_Lite_7bbb9d2e,EcoVacuum Lite,Home Appliances,83.5,4.2,"Great product, works perfectly!",english,positive
user_0217,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Okay product, acceptable for the price.",english,negative
user_0218,SuperPhone_X_A_9bd0d8f9,SuperPhone X,Electronics,314.48,4.6,"Bohat achha product hai, zyada khush hoon.",roman_urdu,positive
user_0218,SuperPhone_X_B_abad31c1,SuperPhone X,Electronics,250.53,3.3,"Theek thaak hai, thoda behtar ho sakta tha.",roman_urdu,neutral
user_0218,SuperPhone_X_C_9fbb4557,SuperPhone X,Electronics,251.54,2.2,"Not recommended, had multiple issues.",english,positive
user_0218,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Average cheez, zyada khaas nahi.",roman_urdu,negative
user_0218,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0218,EcoVacuum_Lite_7bbb9d2e,EcoVacuum Lite,Home Appliances,83.5,4.2,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0218,HDWebcam_Vision_97e782dd,HDWebcam Vision,Electronics,254.78,3.6,"Okay product, acceptable for the price.",english,neutral
user_0218,MiniTripod_Flex_067fe00d,MiniTripod Flex,Accessories,190.59,4.5,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0218,HDWebcam_Vision_404fc7ec,HDWebcam Vision,Electronics,254.81,3.4,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0218,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0219,BluetoothSpeaker_Mini_A_c01ce88e,BluetoothSpeaker Mini,Accessories,1074.2,4.7,"Top-notch product, exceeded my expectations.",english,positive
user_0219,BluetoothSpeaker_Mini_B_4ccd4c59,BluetoothSpeaker Mini,Accessories,927.05,3.6,"Theek thaak hai, thoda behtar ho sakta tha.",roman_urdu,neutral
user_0219,BluetoothSpeaker_Mini_C_f26ca879,BluetoothSpeaker Mini,Accessories,865.46,2.1,"Quality kamzor hai, mayoos ho gaya.",roman_urdu,negative
user_0219,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average quality, nothing special.",english,negative
user_0219,RGBKeyboard_Blaze_739af198,RGBKeyboard Blaze,Gaming,268.52,3.2,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0219,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Highly satisfied, would recommend.",english,positive
user_0219,WirelessCharger_Pad_afe3d79d,WirelessCharger Pad,Electronics,272.66,4.6,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0219,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Average quality, nothing special.",english,neutral
user_0219,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,Excellent build and performance.,english,positive
user_0219,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Quality kamzor, maslay aaye.",roman_urdu,negative
user_0220,YogaMat_Flex_A_0c511a7a,YogaMat Flex,Accessories,308.09,4.8,"Quality zabardast, paisay wasool ho gaye.",roman_urdu,positive
user_0220,YogaMat_Flex_B_3b9887fa,YogaMat Flex,Accessories,256.21,3.6,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0220,YogaMat_Flex_C_c1fba536,YogaMat Flex,Accessories,228.95,2.7,"Bad experience, would not buy again.",english,negative
user_0220,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,Bad experience overall.,english,negative
user_0220,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Kaam chal raha hai, choti problems hain.",roman_urdu,negative
user_0220,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,Excellent build and performance.,english,positive
user_0220,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average quality, nothing special.",english,negative
user_0220,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,Excellent build and performance.,english,positive
user_0220,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Decent performance, some minor flaws.",english,neutral
user_0220,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0221,HyperLaptop_Pro_A_6ce12a4f,HyperLaptop Pro,Electronics,108.71,4.6,"Bohat achha product hai, zyada khush hoon.",roman_urdu,positive
user_0221,HyperLaptop_Pro_B_a10a3b33,HyperLaptop Pro,Electronics,108.11,3.2,"Average performance, okay for the price.",english,neutral
user_0221,HyperLaptop_Pro_C_c355f016,HyperLaptop Pro,Electronics,90.21,2.3,"Quality kamzor hai, mayoos ho gaya.",roman_urdu,negative
user_0221,HDWebcam_Vision_97e782dd,HDWebcam Vision,Electronics,254.78,3.6,"Average quality, nothing special.",english,neutral
user_0221,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0221,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0221,WirelessCharger_Pad_afe3d79d,WirelessCharger Pad,Electronics,272.66,4.6,Excellent build and performance.,english,positive
user_0221,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Disappointed, not as described.",english,negative
user_0221,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,"Burra tajurba, pasand nahi aaya.",roman_urdu,negative
user_0221,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,"Mayoos ho gaya, jaisa bataya waisa nahi.",roman_urdu,negative
user_0222,UltraEarbuds_2_A_aea8be65,UltraEarbuds 2,Beauty,118.77,4.6,"Great value for money, sturdy build and fast.",english,positive
user_0222,UltraEarbuds_2_B_5909ec8e,UltraEarbuds 2,Beauty,115.97,3.9,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0222,UltraEarbuds_2_C_a013ca02,UltraEarbuds 2,Beauty,89.46,2.0,"Poor quality, disappointed with the performance.",english,negative
user_0222,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Disappointed, not as described.",english,negative
user_0222,TravelBottle_Steel_acf6fa54,TravelBottle Steel,Outdoors,90.16,2.7,"Mayoos ho gaya, jaisa bataya waisa nahi.",roman_urdu,negative
user_0222,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,"Quality kamzor, maslay aaye.",roman_urdu,negative
user_0222,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,Excellent build and performance.,english,positive
user_0222,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Kaam chal raha hai, choti problems hain.",roman_urdu,neutral
user_0222,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0222,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Theek hai, price ke hisaab se sahi.",roman_urdu,negative
user_0223,SmartWatch_Neo_A_8ac9ce14,SmartWatch Neo,Fitness,37.71,4.9,"Bohat achha product hai, zyada khush hoon.",roman_urdu,positive
user_0223,SmartWatch_Neo_B_7fd4137f,SmartWatch Neo,Fitness,33.13,3.5,"Not bad, some minor issues.",english,negative
user_0223,SmartWatch_Neo_C_7d98e8a5,SmartWatch Neo,Fitness,31.09,1.9,"Bad experience, would not buy again.",english,negative
user_0223,WirelessCharger_Pad_80444b01,WirelessCharger Pad,Electronics,250.37,3.0,"Okay product, acceptable for the price.",english,neutral
user_0223,ChefKnife_Pro_5ad71c5a,ChefKnife Pro,Kitchen,20.39,3.6,"Okay product, acceptable for the price.",english,neutral
user_0223,RGBKeyboard_Blaze_cad5b409,RGBKeyboard Blaze,Gaming,238.16,3.7,"Average quality, nothing special.",english,neutral
user_0223,YogaBlocks_Set_4a149289,YogaBlocks Set,Fitness,81.05,4.2,"Great product, works perfectly!",english,positive
user_0223,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Kaam chal raha hai, choti problems hain.",roman_urdu,negative
user_0223,SmartScale_Fit_286e9caa,SmartScale Fit,Wearables,49.85,2.7,"Disappointed, not as described.",english,negative
user_0223,EcoVacuum_Lite_fbb0766d,EcoVacuum Lite,Home Appliances,88.7,3.8,"Average quality, nothing special.",english,neutral
user_0224,UltraEarbuds_2_A_aea8be65,UltraEarbuds 2,Beauty,118.77,4.6,"Great value for money, sturdy build and fast.",english,positive
user_0224,UltraEarbuds_2_B_5909ec8e,UltraEarbuds 2,Beauty,115.97,3.9,"Average performance, okay for the price.",english,neutral
user_0224,UltraEarbuds_2_C_a013ca02,UltraEarbuds 2,Beauty,89.46,2.0,"Recommend nahi karunga, bohat maslay aaye.",roman_urdu,negative
user_0224,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,"Mayoos ho gaya, jaisa bataya waisa nahi.",roman_urdu,negative
user_0224,ChefKnife_Pro_5ad71c5a,ChefKnife Pro,Kitchen,20.39,3.6,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0224,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,Excellent build and performance.,english,positive
user_0224,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average cheez, zyada khaas nahi.",roman_urdu,negative
user_0224,MiniTripod_Flex_07626a77,MiniTripod Flex,Accessories,199.0,3.8,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0224,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Okay product, acceptable for the price.",english,neutral
user_0224,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,Excellent build and performance.,english,positive
user_0225,PowerBank_Max_A_972b99ab,PowerBank Max,Accessories,56.3,4.5,"Great value for money, sturdy build and fast.",english,positive
user_0225,PowerBank_Max_B_d08a550a,PowerBank Max,Accessories,55.73,3.9,"Zyada khaas nahi, kuch choti problems hain.",roman_urdu,neutral
user_0225,PowerBank_Max_C_fa209e41,PowerBank Max,Accessories,52.65,2.6,"Poor quality, disappointed with the performance.",english,negative
user_0225,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Highly satisfied, would recommend.",english,positive
user_0225,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Kaam chal raha hai, choti problems hain.",roman_urdu,negative
user_0225,MiniTripod_Flex_067fe00d,MiniTripod Flex,Accessories,190.59,4.5,"Highly satisfied, would recommend.",english,positive
user_0225,HDWebcam_Vision_5e158266,HDWebcam Vision,Electronics,232.99,4.1,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0225,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Decent performance, some minor flaws.",english,neutral
user_0225,SmartScale_Fit_286e9caa,SmartScale Fit,Wearables,49.85,2.7,"Disappointed, not as described.",english,negative
user_0225,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average cheez, zyada khaas nahi.",roman_urdu,negative
user_0226,SkinCare_Serum_A_38a38ece,SkinCare Serum,Audio,1067.5,4.9,"Top-notch product, exceeded my expectations.",english,positive
user_0226,SkinCare_Serum_B_fd882462,SkinCare Serum,Audio,850.38,3.2,"Theek thaak hai, thoda behtar ho sakta tha.",roman_urdu,neutral
user_0226,SkinCare_Serum_C_b7a4179c,SkinCare Serum,Audio,769.7,1.8,"Not recommended, had multiple issues.",english,positive
user_0226,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0226,WirelessCharger_Pad_afe3d79d,WirelessCharger Pad,Electronics,272.66,4.6,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0226,RGBKeyboard_Blaze_cad5b409,RGBKeyboard Blaze,Gaming,238.16,3.7,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0226,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Poor quality, had several issues.",english,negative
user_0226,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,Bad experience overall.,english,negative
user_0226,TravelBottle_Steel_e2e94013,TravelBottle Steel,Outdoors,81.84,2.8,Bad experience overall.,english,negative
user_0226,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average quality, nothing special.",english,negative
user_0227,EcoKettle_Plus_A_2136b335,EcoKettle Plus,Electronics,41.83,4.8,"Bohat achha product hai, zyada khush hoon.",roman_urdu,positive
user_0227,EcoKettle_Plus_B_ed95dcc3,EcoKettle Plus,Electronics,39.4,3.5,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0227,EcoKettle_Plus_C_892a2f1d,EcoKettle Plus,Electronics,32.32,2.6,"Bad experience, would not buy again.",english,negative
user_0227,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,"Mayoos ho gaya, jaisa bataya waisa nahi.",roman_urdu,negative
user_0227,EcoVacuum_Lite_fbb0766d,EcoVacuum Lite,Home Appliances,88.7,3.8,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0227,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,Excellent build and performance.,english,positive
user_0227,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Quality kamzor, maslay aaye.",roman_urdu,negative
user_0227,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0227,RGBKeyboard_Blaze_739af198,RGBKeyboard Blaze,Gaming,268.52,3.2,"Average cheez, zyada khaas nahi.",roman_urdu,neutral
user_0227,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,Excellent build and performance.,english,positive
user_0228,SkinCare_Serum_A_38a38ece,SkinCare Serum,Audio,1067.5,4.9,"Quality zabardast, paisay wasool ho gaye.",roman_urdu,positive
user_0228,SkinCare_Serum_B_fd882462,SkinCare Serum,Audio,850.38,3.2,"Not bad, some minor issues.",english,negative
user_0228,SkinCare_Serum_C_b7a4179c,SkinCare Serum,Audio,769.7,1.8,"Bad experience, would not buy again.",english,negative
user_0228,MiniTripod_Flex_07626a77,MiniTripod Flex,Accessories,199.0,3.8,"Decent performance, some minor flaws.",english,neutral
user_0228,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0228,YogaBlocks_Set_4a149289,YogaBlocks Set,Fitness,81.05,4.2,"Great product, works perfectly!",english,positive
user_0228,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,"Disappointed, not as described.",english,negative
user_0228,YogaBlocks_Set_f0346fb7,YogaBlocks Set,Fitness,86.27,2.9,"Average quality, nothing special.",english,negative
user_0228,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0228,EcoVacuum_Lite_bf53879c,EcoVacuum Lite,Home Appliances,90.69,4.2,Excellent build and performance.,english,positive
user_0229,UltraEarbuds_2_A_aea8be65,UltraEarbuds 2,Beauty,118.77,4.6,"Performance lajawab, recommend karta hoon.",roman_urdu,positive
user_0229,UltraEarbuds_2_B_5909ec8e,UltraEarbuds 2,Beauty,115.97,3.9,"Average performance, okay for the price.",english,neutral
user_0229,UltraEarbuds_2_C_a013ca02,UltraEarbuds 2,Beauty,89.46,2.0,"Poor quality, disappointed with the performance.",english,negative
user_0229,WirelessCharger_Pad_715739a2,WirelessCharger Pad,Electronics,243.69,2.9,"Average quality, nothing special.",english,negative
user_0229,TravelBottle_Steel_d4ce1349,TravelBottle Steel,Outdoors,84.94,4.8,Excellent build and performance.,english,positive
user_0229,MiniTripod_Flex_16d9c6f7,MiniTripod Flex,Accessories,210.62,2.8,"Poor quality, had several issues.",english,negative
user_0229,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,"Mayoos ho gaya, jaisa bataya waisa nahi.",roman_urdu,negative
user_0229,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0229,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,Excellent build and performance.,english,positive
user_0229,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0230,SmartWatch_Neo_A_8ac9ce14,SmartWatch Neo,Fitness,37.71,4.9,Excellent quality and performance. Highly recommended!,english,positive
user_0230,SmartWatch_Neo_B_7fd4137f,SmartWatch Neo,Fitness,33.13,3.5,"Zyada khaas nahi, kuch choti problems hain.",roman_urdu,neutral
user_0230,SmartWatch_Neo_C_7d98e8a5,SmartWatch Neo,Fitness,31.09,1.9,"Quality kamzor hai, mayoos ho gaya.",roman_urdu,negative
user_0230,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,"Great product, works perfectly!",english,positive
user_0230,RGBKeyboard_Blaze_cad5b409,RGBKeyboard Blaze,Gaming,238.16,3.7,"Decent performance, some minor flaws.",english,neutral
user_0230,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Bohat achha, zabardast kaam karta hai!",roman_urdu,positive
user_0230,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,"Great product, works perfectly!",english,positive
user_0230,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0230,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Quality lajawab, khush hoon.",roman_urdu,positive
user_0230,MiniTripod_Flex_067fe00d,MiniTripod Flex,Accessories,190.59,4.5,"Great product, works perfectly!",english,positive
user_0231,HyperLaptop_Pro_A_6ce12a4f,HyperLaptop Pro,Electronics,108.71,4.6,"Performance lajawab, recommend karta hoon.",roman_urdu,positive
user_0231,HyperLaptop_Pro_B_a10a3b33,HyperLaptop Pro,Electronics,108.11,3.2,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0231,HyperLaptop_Pro_C_c355f016,HyperLaptop Pro,Electronics,90.21,2.3,"Not recommended, had multiple issues.",english,positive
user_0231,RGBKeyboard_Blaze_3e036230,RGBKeyboard Blaze,Gaming,233.92,4.6,Excellent build and performance.,english,positive
user_0231,SmartScale_Fit_e45d608f,SmartScale Fit,Wearables,45.57,4.5,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0231,ChefKnife_Pro_5ad71c5a,ChefKnife Pro,Kitchen,20.39,3.6,"Okay product, acceptable for the price.",english,neutral
user_0231,ChefKnife_Pro_92495d14,ChefKnife Pro,Kitchen,21.93,4.4,"Great product, works perfectly!",english,positive
user_0231,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,"Highly satisfied, would recommend.",english,positive
user_0231,EcoVacuum_Lite_7bbb9d2e,EcoVacuum Lite,Home Appliances,83.5,4.2,"Great product, works perfectly!",english,positive
user_0231,WirelessCharger_Pad_80444b01,WirelessCharger Pad,Electronics,250.37,3.0,"Average quality, nothing special.",english,neutral
user_0232,SkinCare_Serum_A_38a38ece,SkinCare Serum,Audio,1067.5,4.9,Excellent quality and performance. Highly recommended!,english,positive
user_0232,SkinCare_Serum_B_fd882462,SkinCare Serum,Audio,850.38,3.2,"Average performance, okay for the price.",english,neutral
user_0232,SkinCare_Serum_C_b7a4179c,SkinCare Serum,Audio,769.7,1.8,"Poor quality, disappointed with the performance.",english,negative
user_0232,BodyLotion_Natural_3a513da6,BodyLotion Natural,Beauty,81.2,4.2,Excellent build and performance.,english,positive
user_0232,HDWebcam_Vision_97e782dd,HDWebcam Vision,Electronics,254.78,3.6,"Theek hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0232,TravelBottle_Steel_acf6fa54,TravelBottle Steel,Outdoors,90.16,2.7,"Disappointed, not as described.",english,negative
user_0232,ChefKnife_Pro_4e8d0107,ChefKnife Pro,Kitchen,18.44,3.3,"Average quality, nothing special.",english,neutral
user_0232,SmartScale_Fit_48a8a757,SmartScale Fit,Wearables,54.46,2.7,Bad experience overall.,english,negative
user_0232,BodyLotion_Natural_f4ab238c,BodyLotion Natural,Beauty,98.47,4.5,"Mazay ka product, recommend karta hoon.",roman_urdu,positive
user_0232,WirelessCharger_Pad_80444b01,WirelessCharger Pad,Electronics,250.37,3.0,"Kaam chal raha hai, choti problems hain.",roman_urdu,neutral
user_0233,YogaMat_Flex_A_0c511a7a,YogaMat Flex,Accessories,308.09,4.8,"Bohat achha product hai, zyada khush hoon.",roman_urdu,positive
user_0233,YogaMat_Flex_B_3b9887fa,YogaMat Flex,Accessories,256.21,3.6,"Average cheez hai, price ke hisaab se sahi.",roman_urdu,neutral
user_0233,YogaMat_Flex_C_c1fba536,YogaMat Flex,Accessories,228.95,2.7,"Poor quality, disappointed with the performance.",english,negative
